ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
372540981,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Andrew Thomas 🦅🪶,2021-09-20,2021,9,20,645,United States,US-WA-063,Washington,Spokane,"Pine Bluff, Chattaroy",47.8648362,-117.3219439,"",,Unspecified,"","",,,,,,,S94930212,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,5.00,8,,1837,2755
62183731,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Pat Goltz,2014-04-03,2014,4,3,1520,United States,US-AZ-003,Arizona,Cochise,"Battiste's Bird Garden",31.4204234,-110.2475023,"",,Unspecified,"","",,,,,,,S17764241,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,3.94,125,,533,800
442199821,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Ryan Justice,2022-04-28,2022,4,28,1602,United States,US-FL-099,Florida,Palm Beach,Wakodahatchee Wetlands,26.4781984,-80.1447380,"",,Unspecified,"","",,,,,,,S108318328,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.47,17,,3239,5344
492000011,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Bhaarat Vyas,2019-12-28,2019,12,28,1520,India,IN-TS-MA,Telangana,Mahabubnagar,mehboobnagar,16.8326088,78.1363025,Adult – 1,,Unspecified,"","",,,,,,,S62742239,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.73,11,,1641,2458
255900351,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Bhaarat Vyas,2020-08-15,2020,8,15,1512,India,IN-GJ-GA,Gujarat,Gandhinagar,Rancharda Lake,23.0750139,72.4390304,Adult – 1,"",Unspecified,"","",,,,,,,S72422141,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.73,11,Habitat,2452,3711
621973074,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Deepak Budhathoki 🦉,2024-07-28,2024,7,28,1420,Nepal,NP-3-KAT,Bagmati,Kathmandu,Manohara River - Kageshwari,27.6973946,85.3833339,"",,Unspecified,"","",,,,,,,S189357573,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.57,14,,4042,6064
399956041,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Ethan Denton,2021-12-25,2021,12,25,1414,Canada,CA-AB-SI,Alberta,Calgary,Blackie (hamlet),50.6050004,-113.6230201,"",,Unspecified,"","",,,,,,,S99422975,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.58,12,,2067,3100
138828961,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Ian Davies,2014-02-21,2014,2,21,0,Mexico,MX-ROO-008,Quintana Roo,Solidaridad,Puerto Aventuras--golf course,20.5042120,-87.2244880,"",,Unspecified,"","",,,,,,,S52353274,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.39,18,,3124,5117
423542121,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Isaiah Rowe,2022-03-08,2022,3,8,1511,Czech Republic,CZ-KR,Královéhradecký kraj,,Dvůr Králové nad Labem--Zoo Safari,50.4334906,15.7835028,"",,Unspecified,"","",,,,,,,S104479621,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.70,10,,1365,2048
535222191,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Braxton Landsman,2023-02-12,2023,2,12,853,United States,US-CA-025,California,Imperial,Rockwood Park,32.6702636,-115.4924128,"",,Unspecified,"","",,,,,,,S128298783,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.47,15,,2441,3660
302160261,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Robert Bochenek,2016-11-06,2016,11,6,1442,United States,US-TX-061,Texas,Cameron,Harlingen City Lake (LTC 025),26.1970304,-97.6910131,"",,Unspecified,"","",,,,,,,S32405283,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.78,9,,1071,1426
126366851,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Anonymous,2018-11-10,2018,11,10,1356,Ukraine,UA-43,Respublika Krym,,Alushta,44.6507237,34.4024410,Adult,,Unspecified,"","",,,,,,,S50390163,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.70,10,,3063,4624
421309911,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Michael Erb,2022-02-27,2022,2,27,1200,United States,US-AZ-013,Arizona,Maricopa,Riparian Preserve at Gilbert Water Ranch,33.3614502,-111.7339478,"",,Unspecified,"","",,,,,,,S104004345,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.24,25,,1927,2890
310200641,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Don Brode,2021-02-21,2021,2,21,1505,United States,US-TX-453,Texas,Travis,Central Market South,30.2312956,-97.7973533,"",,Unspecified,"","",,,,,,,S82109888,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.38,16,,3648,5472
491193471,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Jesus Abad,2022-09-19,2022,9,19,1620,Spain,ES-RI,La Rioja,,Logroño--La Grajera,42.4448047,-2.5037241,"",,Unspecified,"","",,,,,,,S119446943,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.88,8,,3548,4731
402639231,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Long-eared Owl,2021-12-06,2021,12,6,1135,United States,US-CA-079,California,San Luis Obispo,Pecan street,35.1121975,-120.5960095,"",,Unspecified,"","",,,,,,,S98564715,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.88,8,,929,1239
154570991,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Neil Rucker,2019-04-28,2019,4,28,1400,United States,US-AZ-013,Arizona,Maricopa,Mesa Arizona,33.4445336,-111.8484967,"",,Unspecified,"","",,,,,,,S55538150,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.88,8,,,
94284651,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Steve Kolbe,2015-04-26,2015,4,26,1600,United States,US-CA-025,California,Imperial,Sonny Bono Salton Sea NWR--Rock Hill Trail,33.1788315,-115.6226921,"",Flying,Unspecified,"","",,,,,,,S44531832,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.88,8,"",2790,4186
260596191,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Bhaarat Vyas,2020-09-06,2020,9,6,742,India,IN-GJ-GA,Gujarat,Gandhinagar,Rancharda Lake,23.0750139,72.4390304,Adult – 1,"",Unspecified,"","",,,,,,,S73241985,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.70,10,Habitat,2340,3555
260595401,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Bhaarat Vyas,2020-09-06,2020,9,6,742,India,IN-GJ-GA,Gujarat,Gandhinagar,Rancharda Lake,23.0750139,72.4390304,Adult – 1,"",Unspecified,"","",,,,,,,S73241985,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.70,10,Habitat,2877,4391
255900161,Photo,Eurasian Collared-Dove,Streptopelia decaocto,,Bhaarat Vyas,2020-08-15,2020,8,15,1512,India,IN-GJ-GA,Gujarat,Gandhinagar,Rancharda Lake,23.0750139,72.4390304,Adult – 1,,Unspecified,"","",,,,,,,S72422141,"",,,,,Streptopelia decaocto,eucdov,Species,1994,,4.70,10,,2790,4565
